"ID","Study","Site","Reference","Latitude","Longitude","Study_year","Country","Biogeographic_realm","Past_disturbance","Disturbance_type","Forest_conversion","Restoration_activity","Land_use","Time_disturbed","Time_restored","Plants","Invertebrates","Birds","Herpetofauna","Mammals","Cover","Density","Biomass","Height","Litter","Ecological_metric","Restored_area","Degraded","Reference area","RR"
3387,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance","30,9","-","56,9","-0.610539157"
3380,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance","28,1","-",18,"0.445397818"
3361,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",25,"-",42,"-0.518793793"
3363,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",25,"-",42,"-0.518793793"
3383,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance","20,5","-",18,"0.130053128"
3381,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance","20,4","-",18,"0.125163143"
3382,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance","16,9","-",18,"-0.063058136"
3384,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance","11,9","-","56,6","-1.559470585"
3385,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance","10,9","-","56,7","-1.649011421"
3348,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",8,"-",17,"-0.753771802"
3393,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","2,06","-","2,54","-0.209458098"
3394,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","1,5","-","2,54","-0.526698973"
3395,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","1,44","-","2,54","-0.567520967"
3392,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","1,42","-","2,54","-0.581507209"
3390,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","1,08","-","2,05","-0.640878752"
3389,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","1,06","-","2,04","-0.6546809"
3391,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","0,56","-","2,06","-1.302524478"
3388,180,218,"Andres_&_Mateos_2006","41,259","-4,274",2001,"Spain","Palearctic","open","-","secondary_forest","active_managed","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","0,36","-","2,03","-1.729687041"
2192,108,107,"Angelici_et_al_2000","4,725","6,848",1999,"Nigeria","Afrotropic","NA","-","secondary_forest","passive","-","NA","NA",0,0,0,0,1,0,0,0,0,0,"others","24,5","-","13,3","0.610909082"
3466,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",87,1,0,0,0,0,0,0,0,0,0,"abundance",3700,"-",2100,"0.566395475"
3463,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","60,5",1,0,0,0,0,0,0,0,0,0,"abundance",3380,"-",2100,"0.475938365"
3469,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","151,5",1,0,0,0,0,0,0,0,0,0,"abundance",2960,"-",2100,"0.343251924"
3460,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",37,1,0,0,0,0,0,0,0,0,0,"abundance",2431,"-",2100,"0.146365351"
3475,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",235,1,0,0,0,0,0,0,0,0,0,"abundance",2420,"-",2100,"0.141830195"
3472,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","183,5",1,0,0,0,0,0,0,0,0,0,"abundance",2240,"-",2100,"0.064538521"
3457,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"abundance",140,"-",2100,"-2.708050201"
3454,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",2,1,0,0,0,0,0,0,0,0,0,"abundance",70,"-",2100,"-3.401197382"
3474,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",235,1,0,0,0,0,0,0,0,0,0,"richness",13,"-",12,"0.080042708"
3462,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","60,5",1,0,0,0,0,0,0,0,0,0,"richness",9,"-",12,"-0.287682072"
3465,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",87,1,0,0,0,0,0,0,0,0,0,"richness",9,"-",12,"-0.287682072"
3468,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","151,5",1,0,0,0,0,0,0,0,0,0,"richness",9,"-",12,"-0.287682072"
3471,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","183,5",1,0,0,0,0,0,0,0,0,0,"richness",9,"-",12,"-0.287682072"
3459,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",37,1,0,0,0,0,0,0,0,0,0,"richness",6,"-",12,"-0.693147181"
3453,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",2,1,0,0,0,0,0,0,0,0,0,"richness",3,"-",12,"-1.386294361"
3456,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"richness",3,"-",12,"-1.386294361"
3476,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",235,1,0,0,0,0,0,0,0,0,0,"diversity","1,81","-","1,68","0.074533052"
3473,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","183,5",1,0,0,0,0,0,0,0,0,0,"diversity","1,19","-","1,68","-0.344840486"
3470,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","151,5",1,0,0,0,0,0,0,0,0,0,"diversity","1,15","-","1,68","-0.379031851"
3464,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-","60,5",1,0,0,0,0,0,0,0,0,0,"diversity","1,12","-","1,68","-0.405465108"
3467,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",87,1,0,0,0,0,0,0,0,0,0,"diversity","1,11","-","1,68","-0.414433778"
3461,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",37,1,0,0,0,0,0,0,0,0,0,"diversity","0,74","-","1,68","-0.819898886"
3455,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",2,1,0,0,0,0,0,0,0,0,0,"diversity","0,64","-","1,68","-0.965080896"
3458,188,6,"Aravena_et_al_2002","-43,122","-74,03",1998,"Chile","Neotropic","burned","-","secondary_forest","passive","-","-",11,1,0,0,0,0,0,0,0,0,0,"diversity","0,54","-","1,68","-1.134979933"
2861,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,0,1,0,0,0,"structure",1320,"-","1317,33","0.002022245"
2867,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,0,1,0,0,0,"structure","490,67","-","1317,33","-0.98759976"
2870,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,1,0,0,0,0,0,0,0,0,0,"abundance","306,67","-",0,"12.63351666"
2864,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,1,0,0,0,0,0,0,0,0,0,"abundance","141,33","-",0,"11.85887645"
2860,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,1,0,0,0,0,"structure","87,17","-","92,5","-0.05938665"
2866,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,1,0,0,0,0,"structure","81,67","-","92,5","-0.124562723"
2862,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,0,0,1,0,0,"structure","62,9","-","61,3","0.025794202"
2868,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,0,0,1,0,0,"structure","38,23","-","61,3","-0.472061322"
2869,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,0,0,0,1,0,"structure","21,07","-","19,65","0.069778606"
2863,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,0,0,0,1,0,"structure","20,67","-","19,65","0.050771486"
2865,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,0,0,0,1,0,"structure","11,63","-","11,43","0.017638161"
2871,152,179,"Arevalo_&_Fernandez-Palacios_2005","28,31","-16,56",1999,"Spain","Palearctic","NA","-","secondary_forest","active_managed","-","-",38,0,0,0,0,0,0,0,0,1,0,"structure","10,08","-","11,43","-0.125727285"
39,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",0,0,0,0,0,0,1,0,0,0,"structure",129,"-","140,5","-0.085395084"
36,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",0,0,0,0,0,1,0,0,0,0,"structure","81,9","-","90,3","-0.09763847"
40,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"richness","68,62","-","75,7","-0.098194123"
42,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"richness","50,58","-","51,01","-0.008465451"
44,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"richness","48,3","-","55,8","-0.144342309"
41,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"richness","33,98","-","41,33","-0.195816512"
35,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",0,0,0,0,0,0,0,1,0,0,"structure","33,7","-","56,7","-0.520276373"
43,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"richness","25,18","-","28,22","-0.113980918"
37,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"abundance","18,97","-","24,38","-0.25090434"
38,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"abundance","12,65","-","14,98","-0.169058763"
45,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"richness","3,64","-","4,58","-0.229715316"
46,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"richness","2,06","-","2,77","-0.296141337"
33,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"similarity","0,02","-",1,"-3.9633163"
32,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"similarity",0,"-",1,"-6.907755279"
34,3,73,"Ariyanti_et_al_2008","-1,507","120,036",2005,"Indonesia","Indo-Malay","intact","-","selectively_logged","passive","-","NA","NA",1,0,0,0,0,0,0,0,0,0,"similarity",0,"-",1,"-6.907755279"
2872,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","19,5",0,0,0,0,0,0,0,0,0,1,"structure","74,33","-","86,5","-0.151584931"
2885,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","7,5",0,0,0,0,0,0,0,0,0,1,"structure","70,05","-","86,5","-0.210935141"
2873,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","19,5",0,0,1,0,0,0,0,0,0,0,"richness","20,33","-","27,5","-0.301924429"
2886,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"richness","18,5","-","27,5","-0.396415273"
2877,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","13,5",0,0,1,0,0,0,0,0,0,0,"richness","14,33","-",19,"-0.281851152"
2874,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","19,5",0,0,1,0,0,0,0,0,0,0,"abundance","13,13","-","10,1","0.262618104"
2890,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"richness","11,5","-",19,"-0.502091944"
2894,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"richness","11,5","-",16,"-0.330241687"
2895,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"abundance","9,75","-","12,9","-0.279960026"
2881,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","7,5",0,0,1,0,0,0,0,0,0,0,"richness","9,67","-",16,"-0.503905181"
2887,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"abundance","8,1","-","10,1","-0.220671362"
2878,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","13,5",0,0,1,0,0,0,0,0,0,0,"abundance","7,87","-","11,35","-0.366583321"
2882,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","7,5",0,0,1,0,0,0,0,0,0,0,"abundance","6,37","-","12,9","-0.706151265"
2891,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"abundance","6,2","-","11,35","-0.604668452"
2888,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"diversity","1,04","-","1,09","-0.046956983"
2883,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","7,5",0,0,1,0,0,0,0,0,0,0,"diversity","1,02","-","1,09","-0.06177736"
2892,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"diversity","0,98","-","1,16","-0.169418152"
2875,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","19,5",0,0,1,0,0,0,0,0,0,0,"diversity","0,97","-","1,09","-0.113206369"
2879,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","13,5",0,0,1,0,0,0,0,0,0,0,"diversity","0,95","-","1,16","-0.195393638"
2896,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"diversity","0,94","-","1,09","-0.148788737"
2889,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"diversity","0,93","-","0,88","0.0609607"
2893,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"diversity","0,92","-","0,91","0.010929071"
2884,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","7,5",0,0,1,0,0,0,0,0,0,0,"diversity","0,9","-","0,9","-0.005571045"
2897,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","NA","-","secondary_forest","passive","-","NA","NA",0,0,1,0,0,0,0,0,0,0,"diversity","0,89","-","0,9","-0.011173301"
2880,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","13,5",0,0,1,0,0,0,0,0,0,0,"diversity","0,88","-","0,91","-0.033522692"
2876,153,210,"Armstrong_&_Nichols_2000","-32,334","116,102",1993,"Australia","Australasia","open","-","secondary_forest","active_plantation","-","-","19,5",0,0,1,0,0,0,0,0,0,0,"diversity","0,84","-","0,88","-0.044798143"
